128,0.00460642,0.00457804,-2.8374e-05,0,0
256,0.0369335,0.0335623,-0.00337117,0,0
512,0.291735,0.239247,-0.0524878,0,0
1024,2.34783,1.68492,-0.662914,0,0
2048,18.6503,11.9196,-6.73069,0,0
4096,149.105,83.753,-65.3515,0,0
