8,1.542e-06,1.625e-06,8.3e-08,0,0
16,9.916e-06,1.5625e-05,5.709e-06,0,0
32,8.2375e-05,0.000124333,4.1958e-05,0,0
64,0.000592166,0.000859292,0.000267126,0,0
128,0.00461967,0.00629279,0.00167312,0,0
256,0.0370599,0.0452915,0.00823163,0,0
512,0.294457,0.330705,0.0362482,0,0
1024,2.34806,2.28115,-0.0669148,0,0
2048,18.7572,16.1484,-2.60875,0,0
4096,151.501,114.03,-37.4701,0,0
