64,0.0006115,0.000585917,-2.5583e-05,0,0
128,0.00461621,0.00439367,-0.000222541,0,0
256,0.0368657,0.032227,-0.00463871,0,0
512,0.29178,0.23122,-0.0605601,0,0
1024,2.33793,1.62489,-0.713041,0,0
2048,18.655,11.5078,-7.14723,0,0
4096,149.104,80.7459,-68.3579,0,0
