32,8.3875e-05,7.1709e-05,-1.2166e-05,0,0
64,0.000612833,0.000567958,-4.4875e-05,0,0
128,0.00465142,0.00422675,-0.000424667,0,0
256,0.0369516,0.0313811,-0.00557054,0,0
512,0.291547,0.222763,-0.0687843,0,0
1024,2.33276,1.57388,-0.758884,0,0
2048,18.6746,11.1713,-7.50324,0,0
4096,149.115,77.8796,-71.2353,0,0
