16,9.959e-06,9.792e-06,-1.67e-07,0,0
32,8.1875e-05,9.3916e-05,1.2041e-05,0,0
64,0.000594209,0.000643084,4.8875e-05,0,0
128,0.00461458,0.00475237,0.000137792,0,0
256,0.0370188,0.0345307,-0.00248804,0,0
512,0.292533,0.248765,-0.0437679,0,0
1024,2.33679,1.74657,-0.590222,0,0
2048,18.6627,12.3288,-6.33394,0,0
4096,149.261,86.6543,-62.6066,0,0
